t_s,current_a,label
3542.747983,0.0153,startup
3542.748985,0.0183,startup
3542.749987,0.0275,startup
3542.750988,0.0214,startup
3542.751989,0.0214,startup
3542.752989,0.0214,startup
3542.753989,0.0153,startup
3542.75499,0.0214,startup
3542.75599,0.0122,startup
3542.75699,0.0153,startup
3542.757992,0.0336,startup
3542.758992,0.0214,startup
3542.759994,0.0153,startup
3542.760996,0.0214,startup
3542.761996,0.0214,startup
3542.762997,0.0153,startup
3542.763998,0.0214,startup
3542.764998,0.0214,startup
3542.765999,0.0,startup
3542.766999,0.0153,startup
3542.768003,0.0214,startup
3542.769003,0.0214,startup
3542.770003,0.0275,startup
3542.771005,0.0153,startup
3542.772007,0.0214,startup
3542.773008,0.0275,startup
3542.774008,0.0275,startup
3542.775008,0.0275,startup
3542.776009,0.0214,startup
3542.777009,0.0214,startup
3542.77801,0.0153,startup
3542.779012,0.0214,startup
3542.780012,0.0275,startup
3542.781012,0.0153,startup
3542.782014,0.0214,startup
3542.783016,0.0214,startup
3542.784016,0.0275,startup
3542.785016,0.0214,startup
3542.786016,0.0214,startup
3542.787016,0.0214,startup
3542.788016,0.0214,startup
3542.789016,0.0214,startup
3542.790016,0.0092,startup
3542.791017,0.0214,startup
3542.792017,0.0092,startup
3542.793017,0.0275,startup
3542.794017,0.0214,startup
3542.795017,0.0183,startup
3542.796017,0.0153,startup
3542.797017,0.0214,startup
3542.798017,0.0214,startup
3542.799017,0.0214,startup
3542.800019,0.0275,startup
3542.801021,0.0153,startup
3542.802021,0.0214,startup
3542.803022,0.0214,startup
3542.804024,0.0214,startup
3542.805025,0.0214,startup
3542.806025,0.0092,startup
3542.807025,0.0092,startup
3542.808025,0.0,startup
3542.809025,0.0214,startup
3542.810025,0.0214,startup
3542.811025,0.0214,startup
3542.812027,0.0214,startup
3542.813028,0.0275,startup
3542.81403,0.0153,startup
3542.81503,0.0275,startup
3542.816031,0.0214,startup
3542.817031,0.0214,startup
3542.818033,0.0275,startup
3542.819035,0.0214,startup
3542.820036,0.0275,startup
3542.821038,0.0275,startup
3542.822039,0.0183,startup
3542.82304,0.0214,startup
3542.82404,0.0153,startup
3542.825041,0.0214,startup
3542.826042,0.0275,startup
3542.827043,0.0336,startup
3542.828043,0.0458,startup
3542.829044,0.0275,startup
3542.830046,0.0214,startup
3542.831046,0.0214,startup
3542.832048,0.0214,startup
3542.833048,0.0214,startup
3542.83405,0.0214,startup
3542.83505,0.0214,startup
3542.83605,0.0214,startup
3542.83705,0.0214,startup
3542.838051,0.0214,startup
3542.839051,0.0275,startup
3542.840052,0.0275,startup
3542.841052,0.0214,startup
3542.842054,0.0275,startup
3542.843054,0.0153,startup
3542.844056,0.0214,startup
3542.845056,0.0275,startup
3542.846057,0.0397,startup
3542.847058,0.0336,startup
3542.848058,0.0214,startup
3542.849059,0.0214,startup
3542.850059,0.0214,startup
3542.85106,0.0214,startup
3542.852061,0.0336,startup
3542.853062,0.0275,startup
3542.854062,0.0214,startup
3542.855062,0.0153,startup
3542.856062,0.0275,startup
3542.857063,0.0214,startup
3542.858064,0.0214,startup
3542.859064,0.0153,startup
3542.860064,0.0275,startup
3542.861064,0.0214,startup
3542.862064,0.0214,startup
3542.863064,0.0214,startup
3542.864066,0.0153,startup
3542.865068,0.0275,startup
3542.866068,0.0153,startup
3542.86707,0.0153,startup
3542.868072,0.0214,startup
3542.869072,0.0153,startup
3542.870072,0.0,startup
3542.871074,0.0214,startup
3542.872075,0.0214,startup
3542.873076,0.0214,startup
3542.874077,0.0153,startup
3542.875077,0.0153,startup
3542.876079,0.0214,startup
3542.877079,0.0336,startup
3542.87808,0.0214,startup
3542.879081,0.0153,startup
3542.880081,0.0214,startup
3542.881081,0.0275,startup
3542.882082,0.0214,startup
3542.883083,0.0153,startup
3542.884084,0.0214,startup
3542.885084,0.0214,startup
3542.886085,0.0275,startup
3542.887086,0.0214,startup
3542.888086,0.0275,startup
3542.889088,0.0214,startup
3542.89009,0.0214,startup
3542.89109,0.0214,startup
3542.892092,0.0214,startup
3542.893094,0.0214,startup
3542.894094,0.0214,startup
3542.895094,0.0214,startup
3542.896094,0.0153,startup
3542.897094,0.0214,startup
3542.898095,0.0214,startup
3542.899095,0.0214,startup
3542.900095,0.0214,startup
3542.901096,0.0214,startup
3542.902096,0.0153,startup
3542.903098,0.0214,startup
3542.904098,0.0214,startup
3542.905098,0.0214,startup
3542.9061,0.0214,startup
3542.907102,0.0275,startup
3542.908102,0.0214,startup
3542.909103,0.0214,startup
3542.910103,0.0214,startup
3542.911104,0.0153,startup
3542.912105,0.0214,startup
3542.913105,0.0214,startup
3542.914106,0.0397,startup
3542.915107,0.0153,startup
3542.916107,0.0305,startup
3542.917107,0.0153,startup
3542.918107,0.0153,startup
3542.919109,0.0153,startup
3542.920111,0.0153,startup
3542.921111,0.0214,startup
3542.922112,0.0214,startup
3542.923112,0.0214,startup
3542.924112,0.0214,startup
3542.925112,0.0153,startup
3542.926113,0.0275,startup
3542.927113,0.0183,startup
3542.928114,0.0275,startup
3542.929115,0.0275,startup
3542.930116,0.0122,startup
3542.931118,0.0214,startup
3542.93212,0.0153,startup
3542.93312,0.0214,startup
3542.934121,0.0214,startup
3542.935123,0.0305,startup
3542.936125,0.0153,startup
3542.937127,0.0214,startup
3542.938129,0.0214,startup
3542.939129,0.0122,startup
3542.940129,0.0153,startup
3542.941129,0.0153,startup
3542.942131,0.0336,startup
3542.943132,0.0153,startup
3542.944134,0.0214,startup
3542.945134,0.0214,startup
3542.946134,0.0214,startup
3542.947134,0.0336,startup
3542.948134,0.0214,startup
3542.949134,0.0153,startup
3542.950134,0.0214,startup
3542.951135,0.0214,startup
3542.952135,0.0214,startup
3542.953135,0.0214,startup
3542.954137,0.0214,startup
3542.955137,0.0275,startup
3542.956137,0.0153,startup
3542.957139,0.0214,startup
3542.95814,0.0275,startup
3542.95914,0.0214,startup
3542.96014,0.0214,startup
3542.96114,0.0214,startup
3542.962141,0.0275,startup
3542.963143,0.0214,startup
3542.964143,0.0214,startup
3542.965143,0.0153,startup
3542.966143,0.0183,startup
3542.967145,0.0214,startup
3542.968145,0.0214,startup
3542.969145,0.0214,startup
3542.970145,0.0214,startup
3542.971145,0.0214,startup
3542.972145,0.0336,startup
3542.973145,0.0214,startup
3542.974146,0.0214,startup
3542.975148,0.0275,startup
3542.976148,0.0214,startup
3542.977148,0.0214,startup
3542.978149,0.0275,startup
3542.979151,0.0153,startup
3542.980151,0.0153,startup
3542.981151,0.0214,startup
3542.982153,0.0336,startup
3542.983153,0.0214,startup
3542.984153,0.0214,startup
3542.985153,0.0214,startup
3542.986153,0.0214,startup
3542.987154,0.0122,startup
3542.988155,0.0153,startup
3542.989155,0.0214,startup
3542.990155,0.0214,startup
3542.991157,0.0336,startup
3542.992159,0.0275,startup
3542.993159,0.0214,startup
3542.994159,0.0183,startup
3542.995161,0.0153,startup
3542.996161,0.0183,startup
3542.997162,0.0214,startup
3542.998162,0.0214,startup
3542.999162,0.0214,startup
3543.000164,0.0275,startup
3543.001165,0.0153,startup
3543.002166,0.0153,startup
3543.003166,0.0122,startup
3543.004167,0.0214,startup
3543.005169,0.0214,startup
3543.006169,0.0214,startup
3543.007169,0.0214,startup
3543.008171,0.0153,startup
3543.009171,0.0214,startup
3543.010171,0.0031,startup
3543.011173,0.0214,startup
3543.012174,0.0275,startup
3543.013176,0.0214,startup
3543.014177,0.0153,startup
3543.015178,0.0214,startup
3543.016178,0.0214,startup
3543.01718,0.0214,startup
3543.01818,0.0275,startup
3543.01918,0.0214,startup
3543.020182,0.0214,startup
3543.021184,0.0214,startup
3543.022185,0.0214,startup
3543.023185,0.0214,startup
3543.024186,0.0092,startup
3543.025186,0.0122,startup
3543.026186,0.0275,startup
3543.027188,0.0214,startup
3543.028189,0.0214,startup
3543.02919,0.0214,startup
3543.030191,0.0214,startup
3543.031193,0.0153,startup
3543.032193,0.0214,startup
3543.033193,0.0214,startup
3543.034193,0.0153,startup
3543.035193,0.0214,startup
3543.036194,0.0214,startup
3543.037195,0.0214,startup
3543.038195,0.0153,startup
3543.039196,0.0214,startup
3543.040197,0.0275,startup
3543.041197,0.0214,startup
3543.042199,0.0214,startup
3543.043199,0.0214,startup
3543.044199,0.0092,startup
3543.045201,0.0214,startup
3543.046202,0.0214,startup
3543.047202,0.0153,startup
3543.048202,0.0275,startup
3543.049202,0.0214,startup
3543.050202,0.0183,startup
3543.051203,0.0214,startup
3543.052204,0.0214,startup
3543.053205,0.0214,startup
3543.054206,0.0275,startup
3543.055206,0.0214,startup
3543.056207,0.0214,startup
3543.057207,0.0122,startup
3543.058207,0.0214,startup
3543.059207,3.763,startup
3543.060208,3.3785,startup
3543.061208,2.1425,startup
3543.062209,1.8769,startup
3543.063211,1.7549,startup
3543.064211,1.6572,startup
3543.065212,1.6572,startup
3543.066214,1.6816,startup
3543.067216,1.6694,startup
3543.068217,1.8769,startup
3543.069218,1.7182,startup
3543.070218,1.6908,startup
3543.07122,1.7152,startup
3543.072222,1.7091,startup
3543.073222,1.7366,startup
3543.074224,1.7549,startup
3543.075225,1.7488,startup
3543.076226,1.706,startup
3543.077227,1.7549,startup
3543.078227,1.7793,startup
3543.079228,1.7671,startup
3543.08023,1.7549,startup
3543.081231,1.8464,startup
3543.082232,1.7793,startup
3543.083233,1.7945,startup
3543.084233,1.8708,startup
3543.085233,1.8098,startup
3543.086234,1.8739,startup
3543.087234,1.8129,startup
3543.088236,1.822,startup
3543.089238,1.8861,startup
3543.090238,1.8373,startup
3543.091239,2.0479,startup
3543.092241,1.8342,startup
3543.093242,1.8892,startup
3543.094242,1.8525,startup
3543.095242,1.5107,startup
3543.096244,1.8953,startup
3543.097246,1.9502,startup
3543.098246,1.9258,startup
3543.099246,1.9014,startup
3543.100246,1.7427,startup
3543.101246,1.9258,startup
3543.102248,1.7182,startup
3543.103249,1.999,startup
3543.104249,1.9502,startup
3543.105251,1.7549,startup
3543.106253,1.2666,startup
3543.107253,1.999,startup
3543.108253,1.9197,startup
3543.109254,1.9258,startup
3543.110254,2.0479,startup
3543.111254,1.9746,startup
3543.112254,2.0601,startup
3543.113256,1.7427,startup
3543.114257,1.8159,startup
3543.115257,2.0906,startup
3543.116259,2.0479,startup
3543.117261,2.0234,startup
3543.118263,1.9746,startup
3543.119264,2.0418,startup
3543.120264,1.8525,startup
3543.121265,1.9746,startup
3543.122265,1.5779,startup
3543.123266,1.9075,startup
3543.124266,2.1638,startup
3543.125268,1.8525,startup
3543.126268,2.2249,startup
3543.12727,1.8464,startup
3543.12827,1.5473,startup
3543.12927,1.9136,startup
3543.13027,1.7213,startup
3543.131272,1.938,startup
3543.132272,1.8708,startup
3543.133273,1.9014,startup
3543.134273,1.9014,startup
3543.135273,1.9502,startup
3543.136273,1.529,startup
3543.137274,1.4375,startup
3543.138276,1.8037,startup
3543.139277,1.8434,startup
3543.140277,1.8464,startup
3543.141279,1.4619,startup
3543.142281,1.5595,startup
3543.143282,1.7732,startup
3543.144284,1.8403,startup
3543.145286,1.9502,startup
3543.146286,1.8037,startup
3543.147287,1.7671,startup
3543.148287,1.9014,startup
3543.149287,1.7366,startup
3543.150289,1.7488,startup
3543.15129,1.8708,startup
3543.15229,1.6511,startup
3543.15329,1.7457,startup
3543.154291,1.9258,startup
3543.155292,1.7305,startup
3543.156292,1.7854,startup
3543.157292,1.5595,startup
3543.158294,1.706,startup
3543.159296,1.5534,startup
3543.160296,1.6755,startup
3543.161297,1.9502,startup
3543.162297,1.6511,startup
3543.163297,1.3703,startup
3543.164297,1.6206,startup
3543.165297,1.8769,startup
3543.166298,1.6328,startup
3543.1673,1.4741,startup
3543.168302,1.6084,startup
3543.169302,1.4375,startup
3543.170302,1.645,startup
3543.171303,1.5107,startup
3543.172305,0.9736,startup
3543.173305,1.5595,startup
3543.174305,1.1445,startup
3543.175305,1.5748,startup
3543.176307,1.4375,startup
3543.177308,1.3368,startup
3543.178308,1.5107,startup
3543.179309,1.3398,startup
3543.180309,1.706,startup
3543.181311,1.5229,startup
3543.182313,1.4802,startup
3543.183314,1.1201,startup
3543.184315,1.5473,startup
3543.185317,1.4436,startup
3543.186319,1.2421,startup
3543.187319,1.5779,startup
3543.188321,1.4314,startup
3543.189321,1.3764,startup
3543.190322,1.1994,startup
3543.191324,0.6195,startup
3543.192325,1.4497,startup
3543.193325,1.4069,startup
3543.194326,1.3581,startup
3543.195326,1.6877,startup
3543.196326,1.5107,startup
3543.197328,1.3886,startup
3543.198329,1.3642,startup
3543.19933,1.3276,startup
3543.20033,1.3368,startup
3543.201331,1.1201,startup
3543.202333,0.6989,startup
3543.203333,1.3642,startup
3543.204334,1.3886,startup
3543.205336,1.3398,startup
3543.206338,1.3093,startup
3543.207339,1.2818,startup
3543.208339,1.1628,startup
3543.209339,1.7884,startup
3543.210339,1.5748,startup
3543.211339,1.4558,startup
3543.21234,1.3642,startup
3543.213342,1.3276,startup
3543.214344,1.2818,startup
3543.215345,1.233,startup
3543.216345,1.1689,startup
3543.217345,1.1872,startup
3543.218346,1.1079,startup
3543.219347,1.0438,startup
3543.220348,1.1567,startup
3543.22135,1.1048,startup
3543.222352,1.1048,startup
3543.223352,1.1689,startup
3543.224353,1.0712,startup
3543.225354,0.9736,startup
3543.226354,1.0895,startup
3543.227356,1.0834,startup
3543.228356,1.0956,startup
3543.229357,1.1323,startup
3543.230357,1.1109,startup
3543.231358,1.0163,startup
3543.232359,1.0712,startup
3543.233361,1.1079,startup
3543.234363,1.1262,startup
3543.235363,1.1811,startup
3543.236364,1.1689,startup
3543.237364,1.2299,startup
3543.238364,1.3123,startup
3543.239364,1.3581,startup
3543.240364,0.8576,startup
3543.241364,0.9736,startup
3543.242366,0.9095,startup
3543.243366,1.1445,startup
3543.244368,1.1445,startup
3543.245368,1.1567,startup
3543.24637,1.1445,startup
3543.24737,1.1689,startup
3543.24837,1.1872,startup
3543.24937,0.2777,startup
3543.25037,0.705,startup
3543.25137,0.8027,startup
3543.252371,0.9156,startup
3543.253371,0.998,startup
3543.254371,1.0163,startup
3543.255373,1.1079,startup
3543.256374,1.1689,startup
3543.257374,1.3337,startup
3543.258375,0.998,startup
3543.259375,1.0712,startup
3543.260375,1.1201,startup
3543.261376,0.8149,startup
3543.262376,1.1201,startup
3543.263378,0.3876,startup
3543.26438,0.9186,startup
3543.26538,0.8759,startup
3543.266382,0.9614,startup
3543.267382,1.0529,startup
3543.268383,1.1811,startup
3543.269385,0.9003,startup
3543.270386,0.766,startup
3543.271386,1.0346,startup
3543.272387,1.1445,startup
3543.273388,0.0946,startup
3543.274389,0.7294,startup
3543.275389,0.9369,startup
3543.276389,0.7416,startup
3543.277391,1.0468,startup
3543.278391,0.2594,startup
3543.279391,0.9553,startup
3543.280391,1.0712,startup
3543.281391,0.8393,startup
3543.282391,0.2167,startup
3543.283391,0.8637,startup
3543.284392,0.9003,startup
3543.285392,0.9186,startup
3543.286392,1.1323,startup
3543.287392,0.8942,startup
3543.288392,1.0132,startup
3543.289392,0.9369,startup
3543.290392,0.0336,startup
3543.291392,0.8393,startup
3543.292394,0.766,startup
3543.293394,0.9125,startup
3543.294394,1.1872,startup
3543.295394,0.7477,startup
3543.296394,0.9888,startup
3543.297394,1.0956,startup
3543.298395,0.5707,startup
3543.299397,0.9186,startup
3543.300398,0.9064,startup
3543.301398,1.1323,startup
3543.302398,0.5707,startup
3543.3034,0.9492,startup
3543.3044,1.0224,startup
3543.305401,0.6134,startup
3543.306402,0.8393,startup
3543.307402,0.9247,startup
3543.308402,1.1689,startup
3543.309402,0.9797,startup
3543.310404,0.7111,startup
3543.311406,0.1618,startup
3543.312406,0.8637,startup
3543.313406,0.7508,startup
3543.314406,1.0316,startup
3543.315408,0.0153,startup
3543.316408,1.0041,startup
3543.31741,0.0275,startup
3543.31841,0.5219,startup
3543.31941,0.7721,startup
3543.320411,0.9736,startup
3543.321411,0.8454,startup
3543.322411,0.9614,startup
3543.323411,0.0214,startup
3543.324411,0.6318,startup
3543.325411,0.6745,startup
3543.326412,0.9736,startup
3543.327414,0.8942,startup
3543.328414,0.7905,startup
3543.329415,0.0122,startup
3543.330417,0.7599,startup
3543.331417,0.6989,startup
3543.332417,1.0468,startup
3543.333418,0.2899,startup
3543.334419,0.9431,startup
3543.335419,0.5249,startup
3543.336419,0.6928,startup
3543.337419,0.8698,startup
3543.338419,0.6623,startup
3543.33942,0.6562,startup
3543.34042,1.0468,startup
3543.341422,0.4364,startup
3543.342423,0.7203,startup
3543.343423,0.9705,startup
3543.344425,0.6318,startup
3543.345427,0.9492,startup
3543.346427,0.1068,startup
3543.347427,0.6195,startup
3543.348427,0.9247,startup
3543.349427,0.8149,startup
3543.350428,0.8393,startup
3543.351428,0.0153,startup
3543.352428,0.644,startup
3543.353429,0.8393,startup
3543.35443,3.5342,startup
3543.355432,0.9003,startup
3543.356432,0.9003,startup
3543.357433,0.589,startup
3543.358433,0.7782,startup
3543.359433,1.0163,startup
3543.360435,0.6806,startup
3543.361436,0.7782,startup
3543.362436,0.6073,startup
3543.363436,0.8149,startup
3543.364437,0.998,startup
3543.365437,0.9003,startup
3543.366438,0.821,startup
3543.367438,0.5463,startup
3543.368438,0.7355,startup
3543.36944,0.9858,startup
3543.37044,0.8515,startup
3543.37144,0.8271,startup
3543.372441,0.5219,startup
3543.373442,0.7782,startup
3543.374442,0.9736,startup
3543.375442,0.7172,startup
3543.376443,0.7538,startup
3543.377445,0.5707,startup
3543.378446,0.7294,startup
3543.379447,1.0468,startup
3543.380447,0.7935,startup
3543.381447,0.9247,startup
3543.382449,0.6562,startup
3543.383451,0.7782,startup
3543.384451,0.5036,startup
3543.385451,0.8881,startup
3543.386453,0.1923,startup
3543.387455,0.6318,startup
3543.388456,0.8515,startup
3543.389456,0.6989,startup
3543.390457,0.8088,startup
3543.391457,0.2655,startup
3543.392459,0.766,startup
3543.393459,0.9736,startup
3543.394459,0.6806,startup
3543.395459,0.9736,startup
3543.396461,0.6562,startup
3543.397462,0.7538,startup
3543.398462,0.2625,startup
3543.399462,0.882,startup
3543.400464,0.2167,startup
3543.401464,0.6379,startup
3543.402466,0.9003,startup
3543.403467,0.6501,startup
3543.404468,0.8332,startup
3543.40547,0.4303,startup
3543.406471,0.7294,startup
3543.407472,0.0,startup
3543.408473,0.6806,startup
3543.409474,0.4059,startup
3543.410474,0.5829,startup
3543.411476,0.9186,startup
3543.412478,0.8881,startup
3543.413478,0.9614,startup
3543.414479,0.6318,startup
3543.41548,0.8027,startup
3543.41648,0.6379,startup
3543.41748,0.647,startup
3543.418481,0.0,startup
3543.419481,0.7172,startup
3543.420483,1.0224,startup
3543.421485,0.8515,startup
3543.422487,0.1679,startup
3543.423488,0.6867,startup
3543.424488,0.766,startup
3543.425488,0.8271,startup
3543.42649,0.9247,startup
3543.427491,0.6623,startup
3543.428492,0.766,startup
3543.429494,0.7172,startup
3543.430495,0.8027,startup
3543.431496,0.3876,startup
3543.432497,0.7782,startup
3543.433497,0.4059,startup
3543.434497,0.8698,startup
3543.435497,0.3876,startup
3543.436497,0.6501,startup
3543.437498,0.9736,startup
3543.438498,0.6684,startup
3543.439498,0.1923,startup
3543.440498,0.4212,startup
3543.4415,0.8759,startup
3543.442501,0.5585,startup
3543.443501,0.4364,startup
3543.444501,0.7416,startup
3543.445501,0.7721,startup
3543.446502,0.6867,startup
3543.447504,0.7294,startup
3543.448504,0.6012,startup
3543.449505,0.5341,startup
3543.450505,0.4578,startup
3543.451505,0.8332,startup
3543.452507,0.5158,startup
3543.453507,0.6745,startup
3543.454509,0.6684,startup
3543.455509,0.6012,startup
3543.456509,0.5829,startup
3543.45751,0.6806,startup
3543.458511,0.6256,startup
3543.459512,0.5707,startup
3543.460513,0.0,startup
3543.461514,0.5585,startup
3543.462515,0.9186,startup
3543.463516,0.7721,startup
3543.464516,0.119,startup
3543.465517,0.5829,startup
3543.466517,0.9247,startup
3543.467518,0.4608,startup
3543.468518,0.1618,startup
3543.46952,0.2411,startup
3543.47052,0.8698,startup
3543.471521,0.2533,startup
3543.472521,0.0092,startup
3543.473521,0.5768,startup
3543.474522,0.7294,startup
3543.475522,0.412,startup
3543.476524,0.8759,startup
3543.477524,0.6989,startup
3543.478524,0.8454,startup
3543.479525,0.5951,startup
3543.480525,0.882,startup
3543.481525,0.5524,startup
3543.482526,0.5829,startup
3543.483526,0.589,startup
3543.484527,0.8637,startup
3543.485527,0.4608,startup
3543.486528,0.7294,startup
3543.48753,0.7538,startup
3543.48853,0.7538,startup
3543.48953,0.4731,startup
3543.490532,0.6989,startup
3543.491534,0.7233,startup
3543.492535,0.8576,startup
3543.493537,0.5219,startup
3543.494537,0.6989,startup
3543.495538,0.2289,startup
3543.496538,0.7599,startup
3543.49754,0.6806,startup
3543.49854,0.6928,startup
3543.49954,0.7782,startup
3543.500541,0.6379,startup
3543.501541,0.5707,startup
3543.502542,0.7172,startup
3543.503543,0.7905,startup
3543.504543,0.3082,startup
3543.505543,0.4517,startup
3543.506544,0.6928,startup
3543.507546,0.4608,startup
3543.508546,0.7538,startup
3543.509547,0.6928,startup
3543.510547,0.7782,startup
3543.511549,0.7721,startup
3543.512549,0.6989,startup
3543.513551,0.5402,startup
3543.514551,0.766,startup
3543.515551,0.8271,startup
3543.516551,0.8271,startup
3543.517552,0.5829,startup
3543.518554,0.7599,startup
3543.519554,0.6562,startup
3543.520556,0.8759,startup
3543.521558,0.6501,startup
3543.52256,0.6867,startup
3543.52356,0.7172,startup
3543.52456,0.6989,startup
3543.52556,0.6318,startup
3543.526562,0.8271,startup
3543.527563,0.7782,startup
3543.528563,0.7172,startup
3543.529565,0.5097,startup
3543.530565,0.7935,startup
3543.531565,0.5829,startup
3543.532567,6.7112,startup
3543.533568,0.6379,startup
3543.534568,0.6318,startup
3543.53557,0.6806,startup
3543.53657,0.8423,startup
3543.53757,0.5707,startup
3543.538571,0.8271,startup
3543.539572,0.8149,startup
3543.540573,0.5463,startup
3543.541573,0.5341,startup
3543.542573,0.8179,startup
3543.543574,0.3876,startup
3543.544576,0.0,startup
3543.545576,0.5097,startup
3543.546578,0.8637,startup
3543.547578,0.8088,startup
3543.548578,0.0336,startup
3543.54958,0.6195,startup
3543.550582,0.9186,startup
3543.551582,0.8271,startup
3543.552582,0.119,startup
3543.553582,0.3144,startup
3543.554582,0.8606,startup
3543.555582,0.6562,startup
3543.556583,0.0885,startup
3543.557583,0.7264,startup
3543.558583,0.9492,startup
3543.559583,0.7416,startup
3543.560585,0.1679,startup
3543.561587,0.6684,startup
3543.562588,0.4486,startup
3543.563588,0.6928,startup
3543.564588,0.2167,startup
3543.565589,0.5066,startup
3543.566589,0.94,startup
3543.56759,0.5341,startup
3543.568591,0.4242,startup
3543.569592,0.6745,startup
3543.570592,0.9431,startup
3543.571592,0.8027,startup
3543.572592,0.1679,startup
3543.573593,0.6012,startup
3543.574593,0.8942,startup
3543.575593,0.5829,startup
3543.576595,0.0824,startup
3543.577595,0.6501,startup
3543.578597,1.0712,startup
3543.579599,0.6775,startup
3543.580599,0.3449,startup
3543.5816,0.6806,startup
3543.5826,0.3876,startup
3543.5836,0.7294,startup
3543.5846,0.3632,startup
3543.5856,0.6775,startup
3543.586601,0.2655,startup
3543.587601,0.0,startup
3543.588601,0.4364,startup
3543.589603,0.6073,startup
3543.590605,0.7477,startup
3543.591605,0.644,startup
3543.592605,0.3815,startup
3543.593605,0.7111,startup
3543.594605,0.705,startup
3543.595605,0.8698,startup
3543.596607,0.5066,startup
3543.597607,0.7294,startup
3543.598607,0.6745,startup
3543.599607,0.8637,startup
3543.600609,0.7111,startup
3543.60161,0.5707,startup
3543.602611,0.8027,startup
3543.603611,0.8759,startup
3543.604612,0.5829,startup
3543.605614,0.8271,startup
3543.606614,0.6195,startup
3543.607615,0.0214,startup
3543.608616,0.3876,startup
3543.609616,0.8515,startup
3543.610618,0.3876,startup
3543.61162,0.0214,startup
3543.612622,0.6684,startup
3543.613622,0.9431,startup
3543.614622,0.2655,startup
3543.615622,0.2594,startup
3543.616623,0.6501,startup
3543.617624,1.059,startup
3543.618626,0.7203,startup
3543.619626,0.528,startup
3543.620626,0.6379,startup
3543.621626,0.6195,startup
3543.622626,0.6806,startup
3543.623626,0.3876,startup
3543.624626,0.7142,startup
3543.625627,0.0214,startup
3543.626627,0.8027,startup
3543.627627,0.5707,startup
3543.628627,0.6989,startup
3543.629629,0.351,startup
3543.630629,0.2472,startup
3543.631631,0.5829,startup
3543.632633,0.7294,startup
3543.633635,0.8393,startup
3543.634635,0.0,startup
3543.635636,0.644,startup
3543.636637,0.8027,startup
3543.637637,0.5585,startup
3543.638638,0.0336,startup
3543.639638,0.5097,startup
3543.640638,0.8698,startup
3543.641638,0.5829,startup
3543.642639,0.2289,startup
3543.643639,0.6562,startup
3543.64464,0.9492,startup
3543.64564,0.6195,startup
3543.64664,0.2838,startup
3543.647642,0.0,startup
3543.648642,0.6073,startup
3543.649643,0.7294,startup
3543.650644,0.4608,startup
3543.651646,0.6989,startup
3543.652647,0.7782,startup
3543.653647,0.7294,startup
3543.654648,0.644,startup
3543.655649,0.6623,startup
3543.656651,0.7599,startup
3543.657651,0.7233,startup
3543.658652,0.6256,startup
3543.659654,0.7294,startup
3543.660654,0.5707,startup
3543.661654,0.4975,startup
3543.662655,0.5829,startup
3543.663656,0.7416,startup
3543.664656,0.8149,startup
3543.665658,0.1679,startup
3543.666658,0.6562,startup
3543.66766,0.9431,startup
3543.668662,0.705,startup
3543.669662,0.4608,startup
3543.670664,0.6134,startup
3543.671664,0.6195,startup
3543.672664,0.6928,startup
3543.673664,0.4792,startup
3543.674664,0.6318,startup
3543.675665,0.4486,startup
3543.676665,0.5951,startup
3543.677665,0.5524,startup
3543.678666,0.7477,startup
3543.679666,0.7172,startup
3543.680668,0.705,startup
3543.68167,0.6745,startup
3543.682671,0.8149,startup
3543.683672,0.6073,startup
3543.684673,0.0153,startup
3543.685675,0.5402,startup
3543.686676,0.8942,startup
3543.687677,0.7966,startup
3543.688678,0.0,startup
3543.689678,0.5829,startup
3543.690679,0.6256,startup
3543.691679,0.5829,startup
3543.692679,0.5768,startup
3543.693681,0.6806,startup
3543.694681,0.3144,startup
3543.695681,0.2289,startup
3543.696681,0.5707,startup
3543.697682,0.7599,startup
3543.698683,0.7599,startup
3543.699683,0.8271,startup
3543.700683,0.6256,startup
3543.701685,0.7111,startup
3543.702685,0.8149,startup
3543.703685,0.0336,startup
3543.704686,0.6714,startup
3543.705686,0.8759,startup
3543.706686,0.4853,startup
3543.707687,0.4242,startup
3543.708688,0.5768,startup
3543.709688,0.9675,startup
3543.710689,0.4853,startup
3543.711691,0.3266,startup
3543.712691,0.6318,startup
3543.713692,0.5951,startup
3543.714692,0.3144,startup
3543.715694,0.4853,startup
3543.716696,0.7538,startup
3543.717696,0.2838,startup
3543.718698,0.3998,startup
3543.719699,0.6745,startup
3543.720701,0.7782,startup
3543.721701,0.7966,startup
3543.722701,0.4853,startup
3543.723701,0.5341,startup
3543.724702,0.8454,startup
3543.725704,0.6318,startup
3543.726705,0.2167,startup
3543.727707,0.4608,startup
3543.728707,0.8088,startup
3543.729709,0.6745,startup
3543.730709,0.3876,startup
3543.73171,0.1923,startup
3543.732711,0.528,startup
3543.733711,0.7233,startup
3543.734713,0.528,startup
3543.735714,0.6806,startup
3543.736715,0.5585,startup
3543.737715,0.8027,startup
3543.738716,0.6806,startup
3543.739716,0.6501,startup
3543.740717,0.3876,startup
3543.741717,0.766,startup
3543.742718,0.6562,startup
3543.743718,0.8149,startup
3543.74472,0.8332,startup
3543.74572,0.1373,startup
3543.74672,0.4975,startup
3543.747721,0.8973,startup
3543.748721,0.5036,startup
3543.749723,0.4364,startup
3543.750723,0.6928,startup
